YEAR(CreationDateTimeID),AccountID,UltimateParentAccountID,TicketType,NumTickets,AVG(CSAT),NumTicketsWithCSAT,AvgTicketLength,AVG(FirstEmailTaskDuration),AVG(NumberOfEmails)
2020,0015000000pL5SuAAK,0012J00002WQFRbQAP,SP,109,4.9167,36,12613.2477,NULL,NULL
2020,0015000000pLT58AAG,0015000000QVDcKAAX,CS,4,NULL,0,11919,NULL,NULL
2020,0015000000pLT58AAG,0015000000QVDcKAAX,SE,5,5,1,306861.8,658.5,4.4
2020,0015000000pLT58AAG,0015000000QVDcKAAX,SP,2,5,1,747,NULL,NULL
2020,0015000000PMUxdAAH,0015000000PMUxdAAH,SE,2,NULL,0,51060,NULL,4
2020,0015000000PummUAAR,0015000000PummUAAR,CS,11,5,2,17161.9091,NULL,NULL
2020,0015000000PummUAAR,0015000000PummUAAR,SE,46,5,7,617096.7391,2107.8889,6.8
2020,0015000000PummUAAR,0015000000PummUAAR,SP,21,5,8,2022.4286,NULL,NULL
2020,0015000000PumtwAAB,00150000010MoiiAAC,CS,34,4.8,5,29500,NULL,NULL
2020,0015000000PumtwAAB,00150000010MoiiAAC,SE,52,4.4286,14,188139.6538,11867.6923,4.7143
2020,0015000000PumtwAAB,00150000010MoiiAAC,SP,62,5,11,1419.5,NULL,NULL
2020,0015000000PuOGWAA3,00150000010M7LsAAK,CS,5,5,1,29119,NULL,NULL
2020,0015000000PuOGWAA3,00150000010M7LsAAK,SE,12,4.6667,3,134003.6667,1104.75,4.5
2020,0015000000PuOGWAA3,00150000010M7LsAAK,SP,8,5,1,827.625,NULL,NULL
2020,0015000000PuOj4AAF,0015000000PuOj4AAF,CS,47,5,10,201412.0851,NULL,NULL
2020,0015000000PuOj4AAF,0015000000PuOj4AAF,SE,83,4.8,15,942810.1566,10434.6129,6
2020,0015000000PuOj4AAF,0015000000PuOj4AAF,SP,22,4.8571,7,1649.7273,NULL,NULL
2020,0015000000PuOubAAF,0015000000PuOubAAF,CS,34,5,4,20955.7059,NULL,NULL
2020,0015000000PuOubAAF,0015000000PuOubAAF,SE,87,4.45,20,315211.3448,26737.3019,5.5465
2020,0015000000PuOubAAF,0015000000PuOubAAF,SP,46,4.7647,17,14299.9556,NULL,NULL
2020,0015000000PuOZEAA3,0015000000PuOZEAA3,CS,13,5,1,49683.3846,NULL,NULL
2020,0015000000PuOZEAA3,0015000000PuOZEAA3,SE,20,5,3,602159.1053,9873.1818,4.1
2020,0015000000PuOZEAA3,0015000000PuOZEAA3,SP,21,5,6,171670,NULL,NULL
2020,0015000000PuOZxAAN,0015000000PuOZxAAN,CS,44,4.9167,12,26311.8409,NULL,NULL
2020,0015000000PuOZxAAN,0015000000PuOZxAAN,SE,135,4.875,16,799923.3852,7695.284,7.3534
2020,0015000000PuOZxAAN,0015000000PuOZxAAN,SP,92,4.875,24,1509.8587,NULL,NULL
2020,0015000000Pup1JAAR,0015000000Pup1JAAR,CS,11,5,3,10317,NULL,NULL
2020,0015000000Pup1JAAR,0015000000Pup1JAAR,SE,61,4.5,12,476393.9333,13917.4545,6.569
2020,0015000000Pup1JAAR,0015000000Pup1JAAR,SP,25,4.875,8,8022.8,NULL,NULL
2020,0015000000PuPOvAAN,0015000000khwRpAAI,CS,3,5,1,5128,NULL,NULL
2020,0015000000PuPOvAAN,0015000000khwRpAAI,SE,10,4,1,134962.3,3797.75,3.6
2020,0015000000PuPOvAAN,0015000000khwRpAAI,SP,28,4.75,4,1227.0714,NULL,NULL
2020,0015000000PuQLsAAN,0015000000ZgGtvAAF,CS,24,4.7143,7,40307.8333,NULL,NULL
2020,0015000000PuQLsAAN,0015000000ZgGtvAAF,SE,54,4.4286,14,344021.5741,15177.6944,6.4815
2020,0015000000PuQLsAAN,0015000000ZgGtvAAF,SP,65,4.9412,17,14415.3692,NULL,NULL
2020,0015000000PuQrdAAF,0015000000khwRpAAI,CS,2,NULL,0,6861,NULL,NULL
2020,0015000000PuQrdAAF,0015000000khwRpAAI,SE,11,4.5,4,1057744.364,3717.2857,6.4545
2020,0015000000PuQrdAAF,0015000000khwRpAAI,SP,10,5,5,1308.3,NULL,NULL
2020,0015000000PuUmzAAF,0015000000PuUmzAAF,CS,92,4.6364,11,30008,NULL,NULL
2020,0015000000PuUmzAAF,0015000000PuUmzAAF,SE,192,4.7778,27,335895.9319,16582.3611,5.4762
2020,0015000000PuUmzAAF,0015000000PuUmzAAF,SP,173,4.88,50,24773.237,NULL,NULL
2020,0015000000PuvIoAAJ,0015000000PuvIoAAJ,CS,73,4.7826,23,35721.6712,NULL,NULL
2020,0015000000PuvIoAAJ,0015000000PuvIoAAJ,SE,181,4.6875,32,404353.4033,15873.4141,6.0726
2020,0015000000PuvIoAAJ,0015000000PuvIoAAJ,SP,158,4.8936,47,20215.3987,NULL,NULL
2020,0015000000PuvwnAAB,0015000000PuvwnAAB,CS,25,5,3,17095.12,NULL,NULL
2020,0015000000PuvwnAAB,0015000000PuvwnAAB,SE,88,4.5833,12,694441.9091,30438.6667,6.9205
2020,0015000000PuvwnAAB,0015000000PuvwnAAB,SP,73,5,12,107988.3562,NULL,NULL
2020,0015000000Puwe1AAB,0015000000Puwe1AAB,CS,80,4.9444,18,100111.9125,NULL,NULL
2020,0015000000Puwe1AAB,0015000000Puwe1AAB,SE,208,4.8649,37,539774.4251,20352.0472,5.7304
2020,0015000000Puwe1AAB,0015000000Puwe1AAB,SP,138,4.7778,27,17526.0072,NULL,NULL
2020,0015000000Puzd2AAB,0015000000Puzd2AAB,CS,62,4.5,16,31658.2419,NULL,NULL
2020,0015000000Puzd2AAB,0015000000Puzd2AAB,SE,162,4.6333,30,562239.0309,8519.6286,6.2579
2020,0015000000Puzd2AAB,0015000000Puzd2AAB,SP,182,4.9231,65,216806.533,NULL,NULL
2020,0015000000Pv0soAAB,0015000000Pv0soAAB,CS,12,4.6667,3,22599.9167,NULL,NULL
2020,0015000000Pv0soAAB,0015000000Pv0soAAB,SE,88,5,13,599244.1818,14437.7377,7
2020,0015000000Pv0soAAB,0015000000Pv0soAAB,SP,26,5,5,2257.8846,NULL,NULL
2020,0015000000Pv0UjAAJ,0015000000Pv0UjAAJ,CS,119,4.9259,27,29567.3025,NULL,NULL
2020,0015000000Pv0UjAAJ,0015000000Pv0UjAAJ,SE,241,4.6809,47,476778.9129,22067.6436,5.8559
2020,0015000000Pv0UjAAJ,0015000000Pv0UjAAJ,SP,372,4.9111,90,84747.6469,NULL,NULL
2020,0015000000Pv26GAAR,0015000000khwRpAAI,CS,19,4.75,4,17373.8421,NULL,NULL
2020,0015000000Pv26GAAR,0015000000khwRpAAI,SE,43,4.6667,6,236615.7907,9877.55,4.3333
2020,0015000000Pv26GAAR,0015000000khwRpAAI,SP,72,4.9167,12,46735.9861,NULL,NULL
2020,0015000000Pv2lNAAR,0015000000Pv2lNAAR,CS,33,4.5556,9,73269.3939,NULL,NULL
2020,0015000000Pv2lNAAR,0015000000Pv2lNAAR,SE,150,4.6429,28,463700.8133,17043.0471,6.1419
2020,0015000000Pv2lNAAR,0015000000Pv2lNAAR,SP,101,4.8864,44,3091.9604,NULL,NULL
2020,0015000000Pv2YTAAZ,00150000010Ms92AAC,CS,5,4.5,2,11184.8,NULL,NULL
2020,0015000000Pv2YTAAZ,00150000010Ms92AAC,SE,28,4.8,5,608351.8214,52645.4,6.5714
2020,0015000000Pv2YTAAZ,00150000010Ms92AAC,SP,17,4.8,5,14609.7647,NULL,NULL
2020,0015000000Pv5GAAAZ,00150000010M8EQAA0,CS,57,4.1111,9,41095.0526,NULL,NULL
2020,0015000000Pv5GAAAZ,00150000010M8EQAA0,SE,81,4.8824,17,357894.85,2735.4118,6.275
2020,0015000000Pv5GAAAZ,00150000010M8EQAA0,SP,100,4.9583,24,1178.64,NULL,NULL
2020,0015000000Pv5qtAAB,0015000000ZB4ViAAL,CS,2,NULL,0,13158.5,NULL,NULL
2020,0015000000Pv5qtAAB,0015000000ZB4ViAAL,SE,5,5,1,66798.4,5979.3333,5.8
2020,0015000000Pv5qtAAB,0015000000ZB4ViAAL,SP,3,5,1,7845,NULL,NULL
2020,0015000000Pv820AAB,0015000000sFXNhAAO,CS,6,5,1,143182.6667,NULL,NULL
2020,0015000000Pv820AAB,0015000000sFXNhAAO,SE,20,4.8333,6,170474.85,8843.1667,4.4737
2020,0015000000Pv820AAB,0015000000sFXNhAAO,SP,60,4.9545,22,28465.9167,NULL,NULL
2020,0015000000Pv8ApAAJ,0015000000b4Yv9AAE,CS,114,4.8125,16,33503.7281,NULL,NULL
2020,0015000000Pv8ApAAJ,0015000000b4Yv9AAE,SE,247,4.6667,15,555408.9109,15584.7196,5.4754
2020,0015000000Pv8ApAAJ,0015000000b4Yv9AAE,SP,397,4.9412,34,58473.8914,NULL,NULL
2020,0015000000Pv8JfAAJ,0015000000Pv8JfAAJ,CS,66,4.8889,9,39484.8485,NULL,NULL
2020,0015000000Pv8JfAAJ,0015000000Pv8JfAAJ,SE,144,4.6786,28,538198.9097,13472.6964,5.558
2020,0015000000Pv8JfAAJ,0015000000Pv8JfAAJ,SP,155,4.8788,33,15375.3506,NULL,NULL
2020,0015000000PvCzNAAV,00150000013U2zqAAC,CS,67,5,9,26744.7015,NULL,NULL
2020,0015000000PvCzNAAV,00150000013U2zqAAC,SE,155,4.5263,19,502084.8194,11534.4343,5.9342
2020,0015000000PvCzNAAV,00150000013U2zqAAC,SP,99,4.7692,26,3218.4747,NULL,NULL
2020,0015000000PvEHbAAN,0015000000bqrPkAAI,CS,4,5,3,9169.5,NULL,NULL
2020,0015000000PvEHbAAN,0015000000bqrPkAAI,SE,15,5,2,467225.3333,5501.4167,7.0667
2020,0015000000PvEHbAAN,0015000000bqrPkAAI,SP,7,5,2,907.2857,NULL,NULL
2020,0015000000PvERHAA3,0015000000b4Yv9AAE,CS,18,4.8,5,45197.0556,NULL,NULL
2020,0015000000PvERHAA3,0015000000b4Yv9AAE,SE,85,4.4,15,388641.6471,18605.7755,5.9625
2020,0015000000PvERHAA3,0015000000b4Yv9AAE,SP,65,4.8929,28,103650.2615,NULL,NULL
2020,0015000000Pvi1SAAR,0015000001BimVgAAJ,CS,103,4.75,28,25519.5825,NULL,NULL
2020,0015000000Pvi1SAAR,0015000001BimVgAAJ,SE,262,4.4524,42,665293.6885,23652.7095,6.4385
2020,0015000000Pvi1SAAR,0015000001BimVgAAJ,SP,258,4.8095,84,34013.1357,NULL,NULL
2020,0015000000PvlxyAAB,0015000000PvlxyAAB,CS,54,4.9231,13,32157.4074,NULL,NULL
2020,0015000000PvlxyAAB,0015000000PvlxyAAB,SE,143,4.6129,31,407576.1206,9388.7258,5.9348
2020,0015000000PvlxyAAB,0015000000PvlxyAAB,SP,157,4.9455,55,16369.5541,NULL,NULL
2020,0015000000Pw1fHAAR,0015000000ZgGtvAAF,CS,16,4.6667,3,16982.3125,NULL,NULL
2020,0015000000Pw1fHAAR,0015000000ZgGtvAAF,SE,49,4.6667,9,334675.6735,3305.75,6.125
2020,0015000000Pw1fHAAR,0015000000ZgGtvAAF,SP,52,4.75,12,34572.1731,NULL,NULL
2020,0015000000PwDCiAAN,00150000013U2zqAAC,CS,73,4.8571,21,54751.2055,NULL,NULL
2020,0015000000PwDCiAAN,00150000013U2zqAAC,SE,145,4.625,16,460062.7552,24263.1111,5.3525
2020,0015000000PwDCiAAN,00150000013U2zqAAC,SP,169,4.9818,55,45291.4497,NULL,NULL
2020,0015000000Pwff5AAB,0015000000qFwD9AAK,CS,1,NULL,0,2925,NULL,NULL
2020,0015000000Pwff5AAB,0015000000qFwD9AAK,SE,4,NULL,0,113608.25,21724,4
2020,0015000000PwlnLAAR,0015000000iU4bVAAS,SE,3,NULL,0,573063,1395,6
2020,0015000000PwlpWAAR,0015000000iU4bVAAS,CS,3,5,2,56144.6667,NULL,NULL
2020,0015000000PwlpWAAR,0015000000iU4bVAAS,SE,12,4.4,5,517201.8333,4492.2,5.75
2020,0015000000PwlpWAAR,0015000000iU4bVAAS,SP,9,5,2,992.4444,NULL,NULL
2020,0015000000PwmawAAB,0015000000oKgpcAAC,CS,98,4.7917,24,73941.5204,NULL,NULL
2020,0015000000PwmawAAB,0015000000oKgpcAAC,SE,201,4.5357,28,352906.7662,9976.6532,5.802
2020,0015000000PwmawAAB,0015000000oKgpcAAC,SP,128,4.9688,32,27287.2969,NULL,NULL
2020,0015000000Px2cKAAR,0015000000Px2cKAAR,CS,26,4.75,4,22661.9231,NULL,NULL
2020,0015000000Px2cKAAR,0015000000Px2cKAAR,SE,50,4.7857,14,171373.94,15138.8065,5.56
2020,0015000000Px2cKAAR,0015000000Px2cKAAR,SP,45,5,10,13037.0444,NULL,NULL
2020,0015000000Px3IpAAJ,0015000000khwRpAAI,CS,8,NULL,0,17080,NULL,NULL
2020,0015000000Px3IpAAJ,0015000000khwRpAAI,SE,20,3.75,4,796355.65,23370,5.3
2020,0015000000Px3IpAAJ,0015000000khwRpAAI,SP,18,5,6,29679.2778,NULL,NULL
2020,0015000000PxesCAAR,0015000000PxesCAAR,SE,70,4.3636,11,613005.7571,6995.2951,6.4857
2020,0015000000PxesCAAR,0015000000PxesCAAR,SP,1,NULL,0,791,NULL,NULL
2020,0015000000PxFyuAAF,0015000000PxFyuAAF,CS,47,4.4,10,154116.8936,NULL,NULL
2020,0015000000PxFyuAAF,0015000000PxFyuAAF,SE,117,4.75,24,700995.8034,16519.1333,6.4685
2020,0015000000PxFyuAAF,0015000000PxFyuAAF,SP,100,4.9375,16,16954.57,NULL,NULL
2020,0015000000PxGW3AAN,0015000000bqrPkAAI,CS,23,5,5,30315.1304,NULL,NULL
2020,0015000000PxGW3AAN,0015000000bqrPkAAI,SE,54,4.3333,6,529656.6038,34310.8261,6
2020,0015000000PxGW3AAN,0015000000bqrPkAAI,SP,44,4.875,8,34631.75,NULL,NULL
2020,0015000000PxH76AAF,0015000000b4Yv9AAE,CS,22,5,8,20030.1818,NULL,NULL
2020,0015000000PxH76AAF,0015000000b4Yv9AAE,SE,52,4.8571,14,1052937.75,22165.5,8.1961
2020,0015000000PxH76AAF,0015000000b4Yv9AAE,SP,56,4.7333,15,2523.5536,NULL,NULL
2020,0015000000PxHG8AAN,0015000000ZgGtvAAF,CS,2,5,2,12085.5,NULL,NULL
2020,0015000000PxHG8AAN,0015000000ZgGtvAAF,SE,14,4.5,2,158618.3571,1018.2727,4.8462
2020,0015000000PxHG8AAN,0015000000ZgGtvAAF,SP,12,4.6667,3,778.3333,NULL,NULL
2020,0015000000PxLd7AAF,0015000000b8C2AAAU,CS,51,4.9,10,21300.098,NULL,NULL
2020,0015000000PxLd7AAF,0015000000b8C2AAAU,SE,124,4.7333,15,487581.0887,20638.7941,5.6218
2020,0015000000PxLd7AAF,0015000000b8C2AAAU,SP,120,4.8974,39,31929.0167,NULL,NULL
2020,0015000000PxLpSAAV,0015000000b8C2AAAU,CS,28,4.8889,9,17074.1071,NULL,NULL
2020,0015000000PxLpSAAV,0015000000b8C2AAAU,SE,99,4.6875,16,525624.0505,4448.2353,7.1429
2020,0015000000PxLpSAAV,0015000000b8C2AAAU,SP,48,5,12,1665.9583,NULL,NULL
2020,0015000000PxMj5AAF,0015000000iU4bVAAS,CS,112,5,23,42086.3304,NULL,NULL
2020,0015000000PxMj5AAF,0015000000iU4bVAAS,SE,182,4.6818,22,442132.0659,9399.2022,5.4294
2020,0015000000PxMj5AAF,0015000000iU4bVAAS,SP,225,4.8919,74,15192.9244,NULL,NULL
2020,0015000000PxMkaAAF,00150000010MnG6AAK,CS,20,5,1,116455.6,NULL,NULL
2020,0015000000PxMkaAAF,00150000010MnG6AAK,SE,56,4.75,8,214112.4107,27511.6944,5.25
2020,0015000000PxMkaAAF,00150000010MnG6AAK,SP,40,4.6667,18,11139.775,NULL,NULL
2020,0015000000PxN0aAAF,00150000010Ms92AAC,CS,2,NULL,0,10449,NULL,NULL
2020,0015000000PxN0aAAF,00150000010Ms92AAC,SE,6,NULL,0,587764.3333,311.6667,9.3333
2020,0015000000PxN0aAAF,00150000010Ms92AAC,SP,14,5,2,1571.2857,NULL,NULL
2020,0015000000PxNtfAAF,00150000010MkKHAA0,CS,4,NULL,0,33728,NULL,NULL
2020,0015000000PxNtfAAF,00150000010MkKHAA0,SE,7,5,2,72009.5714,367,4.5714
2020,0015000000PxNtfAAF,00150000010MkKHAA0,SP,6,NULL,0,586,NULL,NULL
2020,0015000000PxNUsAAN,0015000000PxNUsAAN,CS,78,4.871,31,40421.0641,NULL,NULL
2020,0015000000PxNUsAAN,0015000000PxNUsAAN,SE,159,4.8148,27,399964.8354,13741.8511,6.0897
2020,0015000000PxNUsAAN,0015000000PxNUsAAN,SP,138,4.9535,43,27927.2555,NULL,NULL
2020,0015000000PxNXiAAN,0015000000PxNXiAAN,CS,47,4.625,8,18966.9787,NULL,NULL
2020,0015000000PxNXiAAN,0015000000PxNXiAAN,SE,179,4.6538,26,529788.6685,10992.4,6.1207
2020,0015000000PxNXiAAN,0015000000PxNXiAAN,SP,248,4.9649,57,23282.6452,NULL,NULL
2020,0015000000PxoLpAAJ,0015000000q7fLMAAY,CS,2,NULL,0,21853.5,NULL,NULL
2020,0015000000PxoLpAAJ,0015000000q7fLMAAY,SE,87,4.5833,12,349939.6897,16017.725,6.6322
2020,0015000000PxoLpAAJ,0015000000q7fLMAAY,SP,12,5,6,1573,NULL,NULL
2020,0015000000PxoMEAAZ,0015000000PxoMEAAZ,CS,3,NULL,0,14341.6667,NULL,NULL
2020,0015000000PxoMEAAZ,0015000000PxoMEAAZ,SE,103,4.381,21,316966.9608,16419.2268,5.6117
2020,0015000000PxoMEAAZ,0015000000PxoMEAAZ,SP,1,NULL,0,1630,NULL,NULL
2020,0015000000Pxv7LAAR,0015000000q7fLMAAY,SE,88,4.2727,11,616244.7241,14358.7746,6.4545
2020,0015000000Pxv7LAAR,0015000000q7fLMAAY,SP,13,4.25,4,118277.0769,NULL,NULL
2020,0015000000PxXLYAA3,0015000000iU4bVAAS,CS,48,4.625,8,12427.3125,NULL,NULL
2020,0015000000PxXLYAA3,0015000000iU4bVAAS,SE,116,4.5769,26,521085.2087,5798.5085,5.4779
2020,0015000000PxXLYAA3,0015000000iU4bVAAS,SP,89,4.7333,15,61738.4494,NULL,NULL
2020,0015000000PxyT2AAJ,0015000000SuxE8AAJ,SE,6,NULL,0,513448.3333,9693.25,6.6667
2020,0015000000PxyT2AAJ,0015000000SuxE8AAJ,SP,11,NULL,0,1203.9091,NULL,NULL
2020,0015000000Py9RlAAJ,0015000000Pv2lNAAR,CS,17,5,1,22478.5294,NULL,NULL
2020,0015000000Py9RlAAJ,0015000000Pv2lNAAR,SE,17,NULL,0,160565.4706,3758.8,4.9412
2020,0015000000Py9RlAAJ,0015000000Pv2lNAAR,SP,10,5,4,109906,NULL,NULL
2020,0015000000q75umAAA,0015000000nDrnNAAS,SE,7,NULL,0,93596.5714,15631.5,5.2857
2020,0015000000q8jmpAAA,0015000000nDRgcAAG,SE,1,NULL,0,111638,NULL,5
2020,0015000000q8jmpAAA,0015000000nDRgcAAG,SP,5,5,1,1227033.4,NULL,NULL
2020,0015000000q8YxBAAU,00150000024bppqAAA,SE,5,5,3,155348.4,20945,4.6
2020,0015000000q8YxBAAU,00150000024bppqAAA,SP,15,5,1,1159.2,NULL,NULL
2020,0015000000qA3Z0AAK,0015000000qA3Z0AAK,CS,7,5,1,2275.5714,NULL,NULL
2020,0015000000qA3Z0AAK,0015000000qA3Z0AAK,SE,158,4.5769,52,665442.9051,11508.5859,6.9937
2020,0015000000qA3Z0AAK,0015000000qA3Z0AAK,SP,77,4.8387,31,2115.3896,NULL,NULL
2020,0015000000QaiNiAAJ,0015000000iU4bVAAS,SE,8,4,1,293877,249275,6.625
2020,0015000000QaiNiAAJ,0015000000iU4bVAAS,SP,30,5,4,945.3333,NULL,NULL
2020,0015000000QaM5nAAF,0015000000khwRpAAI,SE,2,NULL,0,48674,NULL,2.5
2020,0015000000QaM5nAAF,0015000000khwRpAAI,SP,6,NULL,0,1162.8333,NULL,NULL
2020,0015000000QAwi9AAD,0015000000khwRpAAI,CS,1,NULL,0,493,NULL,NULL
2020,0015000000QAwi9AAD,0015000000khwRpAAI,SE,17,4,3,88847.7647,1995.3077,5.8235
2020,0015000000QAwi9AAD,0015000000khwRpAAI,SP,8,5,1,1037,NULL,NULL
2020,0015000000QBBjCAAX,0015000000QBBjCAAX,CS,5,NULL,0,19635.2,NULL,NULL
2020,0015000000QBBjCAAX,0015000000QBBjCAAX,SE,120,4.6875,16,506065.0083,10793.0938,5.8319
2020,0015000000QBBjCAAX,0015000000QBBjCAAX,SP,35,5,8,1203.2286,NULL,NULL
2020,0015000000qbE2VAAU,0015000000SwDWgAAN,SE,1,NULL,0,339820,NULL,3
2020,0015000000qbE2VAAU,0015000000SwDWgAAN,SP,2,NULL,0,1220.5,NULL,NULL
2020,0015000000qbh1OAAQ,0015000000nDQclAAG,CS,1,NULL,0,2677,NULL,NULL
2020,0015000000qbh1OAAQ,0015000000nDQclAAG,SE,4,3.5,2,1133842.25,211711,10.25
2020,0015000000QbpYvAAJ,0015000000nDrfKAAS,CS,3,NULL,0,8904.3333,NULL,NULL
2020,0015000000QbpYvAAJ,0015000000nDrfKAAS,SE,12,NULL,0,221055.6667,22720.8571,4.4167
2020,0015000000QbpYvAAJ,0015000000nDrfKAAS,SP,8,NULL,0,410959.375,NULL,NULL
2020,0015000000QbRnPAAV,0015000000QbRnPAAV,CS,39,4.8333,6,11390.359,NULL,NULL
2020,0015000000QbRnPAAV,0015000000QbRnPAAV,SE,104,5,9,484891.4519,18415.4423,6.3069
2020,0015000000QbRnPAAV,0015000000QbRnPAAV,SP,133,4.7429,35,9145.6767,NULL,NULL
2020,0015000000QC5PVAA1,0015000000QC5PVAA1,CS,34,4.875,8,20948.5,NULL,NULL
2020,0015000000QC5PVAA1,0015000000QC5PVAA1,SE,66,4.7273,11,525658.5938,14569.3929,4.9063
2020,0015000000QC5PVAA1,0015000000QC5PVAA1,SP,74,4.8636,22,11990.7297,NULL,NULL
2020,0015000000Qc8CoAAJ,0015000000Qc8CoAAJ,CS,29,5,3,60283.5517,NULL,NULL
2020,0015000000Qc8CoAAJ,0015000000Qc8CoAAJ,SE,61,5,10,573436.8852,8756.5946,6.7377
2020,0015000000Qc8CoAAJ,0015000000Qc8CoAAJ,SP,32,5,6,11774.7813,NULL,NULL
2020,0015000000qccWRAAY,0015000000qccWRAAY,CS,4,NULL,0,33278.25,NULL,NULL
2020,0015000000qccWRAAY,0015000000qccWRAAY,SE,7,5,1,222946.8571,21374.5714,4.2857
2020,0015000000qccWRAAY,0015000000qccWRAAY,SP,3,NULL,0,92801.3333,NULL,NULL
2020,0015000000qcOCLAA2,0015000000aba3MAAQ,SE,8,5,2,162809.625,6586,6.25
2020,0015000000qcOCLAA2,0015000000aba3MAAQ,SP,4,NULL,0,1517,NULL,NULL
2020,0015000000qcP7kAAE,0015000000aba3MAAQ,SE,7,NULL,0,1167583.286,27633.1667,5.8571
2020,0015000000qcP7kAAE,0015000000aba3MAAQ,SP,1,NULL,0,2498,NULL,NULL
2020,0015000000QCql1AAD,0015000000QCql1AAD,CS,42,4.625,8,81013.5238,NULL,NULL
2020,0015000000QCql1AAD,0015000000QCql1AAD,SE,130,4.5833,12,492125.8308,12467.5946,6.5039
2020,0015000000QCql1AAD,0015000000QCql1AAD,SP,82,4.8947,19,38705.561,NULL,NULL
2020,0015000000QDC3aAAH,0015000000Puzd2AAB,CS,2,3,1,155199,NULL,NULL
2020,0015000000QDeL8AAL,0015000000oKgpcAAC,CS,5,5,2,39621.6,NULL,NULL
2020,0015000000QDeL8AAL,0015000000oKgpcAAC,SE,23,5,5,424277.8696,8930.5455,23.5
2020,0015000000QDeL8AAL,0015000000oKgpcAAC,SP,33,4.8333,18,1345.1818,NULL,NULL
2020,0015000000qdEwaAAE,0015000000aba3MAAQ,SP,1,NULL,0,498,NULL,NULL
2020,0015000000qdHjKAAU,0015000000jb3fBAAQ,SE,1,NULL,0,5872,948,6
2020,0015000000QDKL4AAP,0015000000QDKL4AAP,CS,26,5,4,31609.7308,NULL,NULL
2020,0015000000QDKL4AAP,0015000000QDKL4AAP,SE,55,4.4286,7,644880.4727,4589.037,4.6415
2020,0015000000QDKL4AAP,0015000000QDKL4AAP,SP,52,5,14,248682.8654,NULL,NULL
2020,0015000000QdlUfAAJ,00150000010MnG6AAK,CS,4,5,1,45248,NULL,NULL
2020,0015000000QdlUfAAJ,00150000010MnG6AAK,SE,7,5,1,515510.1429,1292.5,4.7143
2020,0015000000QdlUfAAJ,00150000010MnG6AAK,SP,8,5,2,206188.375,NULL,NULL
2020,0015000000QDqfBAAT,0015000000QDqfBAAT,CS,2,NULL,0,4478,NULL,NULL
2020,0015000000QDqfBAAT,0015000000QDqfBAAT,SE,157,4.8333,42,310825.4487,10818.9174,5.6943
2020,0015000000QDqfBAAT,0015000000QDqfBAAT,SP,125,4.8947,38,7078.304,NULL,NULL
2020,0015000000QdqpPAAR,0015000000QdqpPAAR,CS,20,5,2,10544.05,NULL,NULL
2020,0015000000QdqpPAAR,0015000000QdqpPAAR,SE,39,4.8,5,479161.2821,5964.5714,8.9487
2020,0015000000QdqpPAAR,0015000000QdqpPAAR,SP,16,4.8889,9,1782.3125,NULL,NULL
2020,0015000000QdsgIAAR,0015000000QdsgIAAR,SE,8,NULL,0,1021052.125,2082.5,4.75
2020,0015000000QdsgIAAR,0015000000QdsgIAAR,SP,2,4,1,1477.5,NULL,NULL
2020,0015000000QDuE6AAL,0015000000khwRpAAI,CS,6,5,2,45926.5,NULL,NULL
2020,0015000000QDuE6AAL,0015000000khwRpAAI,SE,26,5,2,393687.6538,4847.4615,5.3077
2020,0015000000QDuE6AAL,0015000000khwRpAAI,SP,13,5,6,37594.8462,NULL,NULL
2020,0015000000qdWWuAAM,0015000000nDWKzAAO,CS,10,5,2,56031,NULL,NULL
2020,0015000000qdWWuAAM,0015000000nDWKzAAO,SE,15,5,4,275932.3333,1119,6.3571
2020,0015000000qdWWuAAM,0015000000nDWKzAAO,SP,31,5,5,19219.3548,NULL,NULL
2020,0015000000QDzRyAAL,0015000000QDzRyAAL,CS,15,5,1,18352.6667,NULL,NULL
2020,0015000000QDzRyAAL,0015000000QDzRyAAL,SE,13,4.3333,3,169598.7692,7971.4,6.0833
2020,0015000000QDzRyAAL,0015000000QDzRyAAL,SP,1,5,1,144,NULL,NULL
2020,0015000000QE7dEAAT,0015000000QE7dEAAT,CS,24,5,8,9805.087,NULL,NULL
2020,0015000000QE7dEAAT,0015000000QE7dEAAT,SE,44,4.1,10,743445.8409,22343.6364,6.6364
2020,0015000000QE7dEAAT,0015000000QE7dEAAT,SP,52,4.875,16,8065.0385,NULL,NULL
2020,0015000000QE7OwAAL,0015000000QE7OwAAL,CS,30,5,1,15335.4333,NULL,NULL
2020,0015000000QE7OwAAL,0015000000QE7OwAAL,SE,14,NULL,0,700896.7143,5210.1111,5
2020,0015000000QE7OwAAL,0015000000QE7OwAAL,SP,6,NULL,0,1332.3333,NULL,NULL
2020,0015000000qEbPCAA0,0015000000qEbPCAA0,SE,11,1,1,805200.1818,1630.6667,5.9091
2020,0015000000qEbToAAK,00150000010M6YhAAK,CS,11,NULL,0,74268.1818,NULL,NULL
2020,0015000000qEbToAAK,00150000010M6YhAAK,SE,27,NULL,0,375245.6667,6225.8947,6.6667
2020,0015000000qEbToAAK,00150000010M6YhAAK,SP,7,NULL,0,5362.1429,NULL,NULL
2020,0015000000QEHuZAAX,00150000010MnG6AAK,CS,30,5,7,55702.5333,NULL,NULL
2020,0015000000QEHuZAAX,00150000010MnG6AAK,SE,13,5,4,356584.5833,632,5.0833
